ciclo,C,NC
1064,102,98
1065,102,98
1066,102,98
1067,102,98
1068,102,98
1069,102,98
1070,102,98
1071,102,98
1072,102,98
1073,102,98
1074,102,98
1075,102,98
1076,102,98
1077,102,98
1078,102,98
1079,102,98
1080,102,98
1081,102,98
1082,102,98
1083,102,98
1084,102,98
1085,102,98
1086,102,98
1087,102,98
1088,102,98
1089,102,98
1090,102,98
1091,102,98
1092,102,98
1093,102,98
1094,102,98
1095,102,98
1096,102,98
1097,102,98
1098,102,98
1099,102,98
1100,102,98
1101,102,98
1102,102,98
1103,102,98
1104,102,98
1105,102,98
1106,102,98
1107,102,98
1108,102,98
1109,102,98
1110,102,98
1111,102,98
1112,102,98
1113,102,98
1114,102,98
1115,102,98
1116,102,98
1117,102,98
1118,102,98
1119,102,98
1120,102,98
1121,102,98
1122,102,98
1123,102,98
1124,102,98
1125,102,98
1126,102,98
1127,102,98
1128,102,98
1129,102,98
1130,102,98
1131,102,98
1132,102,98
1133,102,98
1134,102,98
1135,102,98
1136,102,98
1137,102,98
1138,102,98
1139,102,98
1140,102,98
1141,102,98
1142,102,98
1143,102,98
1144,102,98
1145,102,98
1146,102,98
1147,102,98
1148,102,98
1149,102,98
1150,102,98
1151,102,98
1152,102,98
1153,102,98
1154,102,98
1155,102,98
1156,102,98
1157,102,98
1158,102,98
1159,102,98
1160,102,98
1161,102,98
1162,102,98
1163,102,98
1164,102,98
1165,102,98
1166,102,98
1167,102,98
1168,102,98
1169,102,98
1170,102,98
1171,102,98
1172,102,98
1173,102,98
1174,102,98
1175,102,98
1176,102,98
1177,102,98
1178,102,98
1179,102,98
1180,102,98
1181,102,98
1182,102,98
1183,102,98
1184,102,98
1185,102,98
1186,102,98
1187,102,98
1188,102,98
1189,102,98
1190,102,98
1191,102,98
1192,102,98
1193,102,98
1194,102,98
1195,102,98
1196,102,98
1197,102,98
1198,102,98
1199,102,98
1200,102,98
1201,102,98
1202,102,98
1203,102,98
1204,102,98
1205,102,98
1206,102,98
1207,102,98
1208,102,98
1209,102,98
1210,102,98
1211,102,98
1212,102,98
1213,102,98
1214,102,98
1215,102,98
1216,102,98
1217,102,98
1218,102,98
1219,102,98
1220,102,98
1221,102,98
1222,102,98
1223,102,98
1224,102,98
1225,102,98
1226,102,98
1227,102,98
1228,102,98
1229,102,98
1230,102,98
1231,102,98
1232,102,98
1233,102,98
1234,102,98
1235,102,98
1236,102,98
1237,102,98
1238,102,98
1239,102,98
1240,102,98
1241,102,98
1242,102,98
1243,102,98
1244,102,98
1245,102,98
1246,102,98
1247,102,98
1248,102,98
1249,102,98
1250,102,98
1251,102,98
1252,102,98
1253,102,98
1254,102,98
1255,102,98
1256,102,98
1257,102,98
1258,102,98
1259,102,98
1260,102,98
1261,102,98
1262,102,98
1263,102,98
1264,102,98
1265,102,98
1266,102,98
1267,102,98
1268,102,98
1269,102,98
1270,102,98
1271,102,98
1272,102,98
1273,102,98
1274,102,98
1275,102,98
1276,102,98
1277,102,98
1278,102,98
1279,102,98
1280,102,98
1281,102,98
1282,102,98
1283,102,98
1284,102,98
1285,102,98
1286,102,98
1287,102,98
1288,102,98
1289,102,98
1290,102,98
1291,102,98
1292,102,98
1293,102,98
1294,102,98
1295,102,98
1296,102,98
1297,102,98
1298,102,98
1299,102,98
1300,102,98
1301,102,98
1302,102,98
1303,102,98
1304,102,98
1305,102,98
1306,102,98
1307,102,98
1308,102,98
1309,102,98
1310,102,98
1311,102,98
1312,102,98
1313,102,98
1314,102,98
1315,102,98
1316,102,98
1317,102,98
1318,102,98
1319,102,98
1320,102,98
1321,102,98
1322,102,98
1323,102,98
1324,102,98
1325,102,98
1326,102,98
1327,102,98
1328,102,98
1329,102,98
1330,102,98
1331,102,98
1332,102,98
1333,102,98
1334,102,98
1335,102,98
1336,102,98
1337,102,98
1338,102,98
1339,102,98
1340,102,98
1341,102,98
1342,102,98
1343,102,98
1344,102,98
1345,102,98
1346,102,98
1347,102,98
1348,102,98
1349,102,98
1350,102,98
1351,102,98
1352,102,98
1353,102,98
1354,102,98
1355,102,98
1356,102,98
1357,102,98
1358,102,98
1359,102,98
1360,102,98
1361,102,98
1362,102,98
1363,102,98
1364,102,98
1365,102,98
1366,102,98
1367,102,98
1368,102,98
1369,102,98
1370,102,98
1371,102,98
1372,102,98
1373,102,98
1374,102,98
1375,102,98
1376,102,98
1377,102,98
1378,102,98
1379,102,98
1380,102,98
1381,102,98
1382,102,98
1383,102,98
1384,102,98
1385,102,98
1386,102,98
1387,102,98
1388,102,98
1389,102,98
1390,102,98
1391,102,98
1392,102,98
1393,102,98
1394,102,98
1395,102,98
1396,102,98
1397,102,98
1398,102,98
1399,102,98
1400,102,98
1401,102,98
1402,102,98
1403,102,98
1404,102,98
1405,102,98
1406,102,98
1407,102,98
1408,102,98
1409,102,98
1410,102,98
1411,102,98
1412,102,98
1413,102,98
1414,102,98
1415,102,98
1416,102,98
1417,102,98
1418,102,98
1419,102,98
1420,102,98
1421,102,98
1422,102,98
1423,102,98
1424,102,98
1425,102,98
1426,102,98
1427,102,98
1428,102,98
1429,102,98
1430,102,98
1431,102,98
1432,102,98
1433,102,98
1434,102,98
1435,102,98
1436,102,98
1437,102,98
1438,102,98
1439,102,98
1440,102,98
1441,102,98
1442,102,98
1443,102,98
1444,102,98
1445,102,98
1446,102,98
1447,102,98
1448,102,98
1449,102,98
1450,102,98
1451,102,98
1452,102,98
1453,102,98
1454,102,98
1455,102,98
1456,102,98
1457,102,98
1458,102,98
1459,102,98
1460,102,98
1461,102,98
1462,102,98
1463,102,98
1464,102,98
1465,102,98
1466,102,98
1467,102,98
1468,102,98
1469,102,98
1470,102,98
1471,102,98
1472,102,98
1473,102,98
1474,102,98
1475,102,98
1476,102,98
1477,102,98
1478,102,98
1479,102,98
1480,102,98
1481,102,98
1482,102,98
1483,102,98
1484,102,98
1485,102,98
1486,102,98
1487,102,98
1488,102,98
1489,102,98
1490,102,98
1491,102,98
1492,102,98
1493,102,98
1494,102,98
1495,102,98
1496,102,98
1497,102,98
1498,102,98
1499,102,98
1500,102,98
1501,102,98
1502,102,98
1503,102,98
1504,102,98
1505,102,98
1506,102,98
1507,102,98
1508,102,98
1509,102,98
1510,102,98
1511,102,98
1512,102,98
1513,102,98
1514,102,98
1515,102,98
1516,102,98
1517,102,98
1518,102,98
1519,102,98
1520,102,98
1521,102,98
1522,102,98
1523,102,98
1524,102,98
1525,102,98
1526,102,98
1527,102,98
1528,102,98
1529,102,98
1530,102,98
1531,102,98
1532,102,98
1533,102,98
1534,102,98
1535,102,98
1536,102,98
1537,102,98
1538,102,98
1539,102,98
1540,102,98
1541,102,98
1542,102,98
1543,102,98
1544,102,98
1545,102,98
1546,102,98
1547,102,98
1548,102,98
1549,102,98
1550,102,98
1551,102,98
1552,102,98
1553,102,98
1554,102,98
1555,102,98
1556,102,98
1557,102,98
1558,102,98
1559,102,98
1560,102,98
1561,102,98
1562,102,98
1563,102,98
1564,102,98
1565,102,98
1566,102,98
1567,102,98
1568,102,98
1569,102,98
1570,102,98
1571,102,98
1572,102,98
1573,102,98
1574,102,98
1575,102,98
1576,102,98
1577,102,98
1578,102,98
1579,102,98
1580,102,98
1581,102,98
1582,102,98
1583,102,98
1584,102,98
1585,102,98
1586,102,98
1587,102,98
1588,102,98
1589,102,98
1590,102,98
1591,102,98
1592,102,98
1593,102,98
1594,102,98
1595,102,98
1596,102,98
1597,102,98
1598,102,98
1599,102,98
1600,102,98
1601,102,98
1602,102,98
1603,102,98
1604,102,98
1605,102,98
1606,102,98
1607,102,98
1608,102,98
1609,102,98
1610,102,98
1611,102,98
1612,102,98
1613,102,98
1614,102,98
1615,102,98
1616,102,98
1617,102,98
1618,102,98
1619,102,98
1620,102,98
1621,102,98
1622,102,98
1623,102,98
1624,102,98
1625,102,98
1626,102,98
1627,102,98
1628,102,98
1629,102,98
1630,102,98
1631,102,98
1632,102,98
1633,102,98
1634,102,98
1635,102,98
1636,102,98
1637,102,98
1638,102,98
1639,102,98
1640,102,98
1641,102,98
1642,102,98
1643,102,98
1644,102,98
1645,102,98
1646,102,98
1647,102,98
1648,102,98
1649,102,98
1650,102,98
1651,102,98
1652,102,98
1653,102,98
1654,102,98
1655,102,98
1656,102,98
1657,102,98
1658,102,98
1659,102,98
1660,102,98
1661,102,98
1662,102,98
1663,102,98
1664,102,98
1665,102,98
1666,102,98
1667,102,98
1668,102,98
1669,102,98
1670,102,98
1671,102,98
1672,102,98
1673,102,98
1674,102,98
1675,102,98
1676,102,98
1677,102,98
1678,102,98
1679,102,98
1680,102,98
1681,102,98
1682,102,98
1683,102,98
1684,102,98
1685,102,98
1686,102,98
1687,102,98
1688,102,98
1689,102,98
1690,102,98
1691,102,98
1692,102,98
1693,102,98
1694,102,98
1695,102,98
1696,102,98
1697,102,98
1698,102,98
1699,102,98
1700,102,98
1701,102,98
1702,102,98
1703,102,98
1704,102,98
1705,102,98
1706,102,98
1707,102,98
1708,102,98
1709,102,98
1710,102,98
1711,102,98
1712,102,98
1713,102,98
1714,102,98
1715,102,98
1716,102,98
1717,102,98
1718,102,98
1719,102,98
1720,102,98
1721,102,98
1722,102,98
1723,102,98
1724,102,98
1725,102,98
1726,102,98
1727,102,98
1728,102,98
1729,102,98
1730,102,98
1731,102,98
1732,102,98
1733,102,98
1734,102,98
1735,102,98
1736,102,98
1737,102,98
1738,102,98
1739,102,98
1740,102,98
1741,102,98
1742,102,98
1743,102,98
1744,102,98
1745,102,98
1746,102,98
1747,102,98
1748,102,98
1749,102,98
1750,102,98
1751,102,98
1752,102,98
1753,102,98
1754,102,98
1755,102,98
1756,102,98
1757,102,98
1758,102,98
1759,102,98
1760,102,98
1761,102,98
1762,102,98
1763,102,98
1764,102,98
1765,102,98
1766,102,98
1767,102,98
1768,102,98
1769,102,98
1770,102,98
1771,102,98
1772,102,98
1773,102,98
1774,102,98
1775,102,98
1776,102,98
1777,102,98
1778,102,98
1779,102,98
1780,102,98
1781,102,98
1782,102,98
1783,102,98
1784,102,98
1785,102,98
1786,102,98
1787,102,98
1788,102,98
1789,102,98
1790,102,98
1791,102,98
1792,102,98
1793,102,98
1794,102,98
1795,102,98
1796,102,98
1797,102,98
1798,102,98
1799,102,98
1800,102,98
1801,102,98
1802,102,98
1803,102,98
1804,102,98
1805,102,98
1806,102,98
1807,102,98
1808,102,98
1809,102,98
1810,102,98
1811,102,98
1812,102,98
1813,102,98
1814,102,98
1815,102,98
1816,102,98
1817,102,98
1818,102,98
1819,102,98
1820,102,98
1821,102,98
1822,102,98
1823,102,98
1824,102,98
1825,102,98
1826,102,98
1827,102,98
1828,102,98
1829,102,98
1830,102,98
1831,102,98
1832,102,98
1833,102,98
1834,102,98
1835,102,98
1836,102,98
1837,102,98
1838,102,98
1839,102,98
1840,102,98
1841,102,98
1842,102,98
1843,102,98
1844,102,98
1845,102,98
1846,102,98
1847,102,98
1848,102,98
1849,102,98
1850,102,98
1851,102,98
1852,102,98
1853,102,98
1854,102,98
1855,102,98
1856,102,98
1857,102,98
1858,102,98
1859,102,98
1860,102,98
1861,102,98
1862,102,98
1863,102,98
1864,102,98
1865,102,98
1866,102,98
1867,102,98
1868,102,98
1869,102,98
1870,102,98
1871,102,98
1872,102,98
1873,102,98
1874,102,98
1875,102,98
1876,102,98
1877,102,98
1878,102,98
1879,102,98
1880,102,98
1881,102,98
1882,102,98
1883,102,98
1884,102,98
1885,102,98
1886,102,98
1887,102,98
1888,102,98
1889,102,98
1890,102,98
1891,102,98
1892,102,98
1893,102,98
1894,102,98
1895,102,98
1896,102,98
1897,102,98
1898,102,98
1899,102,98
1900,103,97
1901,103,97
1902,103,97
1903,103,97
1904,103,97
1905,103,97
1906,103,97
1907,103,97
1908,103,97
1909,103,97
1910,103,97
1911,103,97
1912,103,97
1913,103,97
1914,103,97
1915,103,97
1916,103,97
1917,103,97
1918,103,97
1919,103,97
1920,103,97
1921,103,97
1922,103,97
1923,103,97
1924,103,97
1925,103,97
1926,103,97
1927,103,97
1928,103,97
1929,103,97
1930,103,97
1931,103,97
1932,103,97
1933,103,97
1934,103,97
1935,103,97
1936,103,97
1937,103,97
1938,103,97
1939,103,97
1940,103,97
1941,103,97
1942,103,97
1943,103,97
1944,103,97
1945,103,97
1946,103,97
1947,103,97
1948,103,97
1949,103,97
1950,103,97
1951,103,97
1952,103,97
1953,103,97
1954,103,97
1955,103,97
1956,103,97
1957,103,97
1958,103,97
1959,103,97
1960,103,97
1961,103,97
1962,103,97
1963,103,97
1964,103,97
1965,103,97
1966,103,97
1967,103,97
1968,103,97
1969,103,97
1970,103,97
1971,103,97
1972,103,97
1973,103,97
1974,103,97
1975,103,97
1976,103,97
1977,103,97
1978,103,97
1979,103,97
1980,103,97
1981,103,97
1982,103,97
1983,103,97
1984,103,97
1985,103,97
1986,103,97
1987,103,97
1988,103,97
1989,103,97
1990,103,97
1991,103,97
1992,103,97
1993,103,97
1994,103,97
1995,103,97
1996,103,97
1997,103,97
1998,103,97
1999,103,97
2000,102,98
2001,102,98
2002,102,98
2003,102,98
2004,102,98
2005,102,98
2006,102,98
2007,102,98
2008,102,98
2009,102,98
2010,102,98
2011,102,98
2012,102,98
2013,102,98
2014,102,98
2015,102,98
2016,102,98
2017,102,98
2018,102,98
2019,102,98
2020,102,98
2021,102,98
2022,102,98
2023,102,98
2024,102,98
2025,102,98
2026,102,98
2027,102,98
2028,102,98
2029,102,98
2030,102,98
2031,102,98
2032,102,98
2033,102,98
2034,102,98
2035,102,98
2036,102,98
2037,102,98
2038,102,98
2039,102,98
2040,102,98
2041,102,98
2042,102,98
2043,102,98
2044,102,98
2045,102,98
2046,102,98
2047,102,98
2048,102,98
2049,102,98
2050,102,98
2051,102,98
2052,102,98
2053,102,98
2054,102,98
2055,102,98
2056,102,98
2057,102,98
2058,102,98
2059,102,98
2060,102,98
2061,102,98
2062,102,98
2063,102,98
2064,102,98
2065,102,98
2066,102,98
2067,102,98
2068,102,98
2069,102,98
2070,102,98
2071,102,98
2072,102,98
2073,102,98
2074,102,98
2075,102,98
2076,102,98
2077,102,98
2078,102,98
2079,102,98
2080,102,98
2081,102,98
2082,102,98
2083,102,98
2084,102,98
2085,102,98
2086,102,98
2087,102,98
2088,102,98
2089,102,98
2090,102,98
2091,102,98
2092,102,98
2093,102,98
2094,102,98
2095,102,98
2096,102,98
2097,102,98
2098,102,98
2099,102,98
2100,102,98
2101,102,98
2102,102,98
2103,102,98
2104,102,98
2105,102,98
2106,102,98
2107,102,98
2108,102,98
2109,102,98
2110,102,98
2111,102,98
2112,102,98
2113,102,98
2114,102,98
2115,102,98
2116,102,98
2117,102,98
2118,102,98
2119,102,98
2120,102,98
2121,102,98
2122,102,98
2123,102,98
2124,102,98
2125,102,98
2126,102,98
2127,102,98
2128,102,98
2129,102,98
2130,102,98
2131,102,98
2132,102,98
2133,102,98
2134,102,98
2135,102,98
2136,102,98
2137,102,98
2138,102,98
2139,102,98
