ciclo,C,NC
540,81,119
541,81,119
542,81,119
543,81,119
544,81,119
545,81,119
546,81,119
547,81,119
548,81,119
549,81,119
550,81,119
551,81,119
552,81,119
553,81,119
554,81,119
555,81,119
556,81,119
557,81,119
558,81,119
559,81,119
560,81,119
561,81,119
562,81,119
563,81,119
564,81,119
565,81,119
566,81,119
567,81,119
568,81,119
569,81,119
570,81,119
571,81,119
572,81,119
573,81,119
574,81,119
575,81,119
576,81,119
577,81,119
578,81,119
579,81,119
580,81,119
581,81,119
582,81,119
583,81,119
584,81,119
585,81,119
586,81,119
587,81,119
588,81,119
589,81,119
590,81,119
591,81,119
592,81,119
593,81,119
594,81,119
595,81,119
596,81,119
597,81,119
598,81,119
599,81,119
600,80,120
601,80,120
602,80,120
603,80,120
604,80,120
605,80,120
606,80,120
607,80,120
608,80,120
609,80,120
610,80,120
611,80,120
612,80,120
613,80,120
614,80,120
615,80,120
616,80,120
617,80,120
618,80,120
619,80,120
620,80,120
621,80,120
622,80,120
623,80,120
624,80,120
625,80,120
626,80,120
627,80,120
628,80,120
629,80,120
630,80,120
631,80,120
632,80,120
633,80,120
634,80,120
635,80,120
636,80,120
637,80,120
638,80,120
639,80,120
640,80,120
641,80,120
642,80,120
643,80,120
644,80,120
645,80,120
646,80,120
647,80,120
648,80,120
649,80,120
650,80,120
651,80,120
652,80,120
653,80,120
654,80,120
655,80,120
656,80,120
657,80,120
658,80,120
659,80,120
660,80,120
661,80,120
662,80,120
663,80,120
664,80,120
665,80,120
666,80,120
667,80,120
668,80,120
669,80,120
670,80,120
671,80,120
672,80,120
673,80,120
674,80,120
675,80,120
676,80,120
677,80,120
678,80,120
679,80,120
680,80,120
681,80,120
682,80,120
683,80,120
684,80,120
685,80,120
686,80,120
687,80,120
688,80,120
689,80,120
690,80,120
691,80,120
692,80,120
693,80,120
694,80,120
695,80,120
696,80,120
697,80,120
698,80,120
699,80,120
700,81,119
701,81,119
702,81,119
703,81,119
704,81,119
705,81,119
706,81,119
707,81,119
708,81,119
709,81,119
710,81,119
711,81,119
712,81,119
713,81,119
714,81,119
715,81,119
716,81,119
717,81,119
718,81,119
719,81,119
720,81,119
721,81,119
722,81,119
723,81,119
724,81,119
725,81,119
726,81,119
727,81,119
728,81,119
729,81,119
730,81,119
731,81,119
732,81,119
733,81,119
734,81,119
735,81,119
736,81,119
737,81,119
738,81,119
739,81,119
740,81,119
741,81,119
742,81,119
743,81,119
744,81,119
745,81,119
746,81,119
747,81,119
748,81,119
749,81,119
750,81,119
751,81,119
752,81,119
753,81,119
754,81,119
755,81,119
756,81,119
757,81,119
758,81,119
759,81,119
760,81,119
761,81,119
762,81,119
763,81,119
764,81,119
765,81,119
766,81,119
767,81,119
768,81,119
769,81,119
770,81,119
771,81,119
772,81,119
773,81,119
774,81,119
775,81,119
776,81,119
777,81,119
778,81,119
779,81,119
780,81,119
781,81,119
782,81,119
783,81,119
784,81,119
785,81,119
786,81,119
787,81,119
788,81,119
789,81,119
790,81,119
791,81,119
792,81,119
793,81,119
794,81,119
795,81,119
796,81,119
797,81,119
798,81,119
799,81,119
800,81,119
801,81,119
802,81,119
803,81,119
804,81,119
805,81,119
806,81,119
807,81,119
808,81,119
809,81,119
810,81,119
811,81,119
812,81,119
813,81,119
814,81,119
815,81,119
816,81,119
817,81,119
818,81,119
819,81,119
820,81,119
821,81,119
822,81,119
823,81,119
824,81,119
825,81,119
826,81,119
827,81,119
828,81,119
829,81,119
830,81,119
831,81,119
832,81,119
833,81,119
834,81,119
835,81,119
836,81,119
837,81,119
838,81,119
839,81,119
840,81,119
841,81,119
842,81,119
843,81,119
844,81,119
845,81,119
846,81,119
847,81,119
848,81,119
849,81,119
850,81,119
851,81,119
852,81,119
853,81,119
854,81,119
855,81,119
856,81,119
857,81,119
858,81,119
859,81,119
860,81,119
861,81,119
862,81,119
863,81,119
864,81,119
865,81,119
866,81,119
867,81,119
868,81,119
869,81,119
870,81,119
871,81,119
872,81,119
873,81,119
874,81,119
875,81,119
876,81,119
877,81,119
878,81,119
879,81,119
880,81,119
881,81,119
882,81,119
883,81,119
884,81,119
885,81,119
886,81,119
887,81,119
888,81,119
889,81,119
890,81,119
891,81,119
892,81,119
893,81,119
894,81,119
895,81,119
896,81,119
897,81,119
898,81,119
899,81,119
900,81,119
901,81,119
902,81,119
903,81,119
904,81,119
905,81,119
906,81,119
907,81,119
908,81,119
909,81,119
910,81,119
911,81,119
912,81,119
913,81,119
914,81,119
915,81,119
916,81,119
917,81,119
918,81,119
919,81,119
920,81,119
921,81,119
922,81,119
923,81,119
924,81,119
925,81,119
926,81,119
927,81,119
928,81,119
929,81,119
930,81,119
931,81,119
932,81,119
933,81,119
934,81,119
935,81,119
936,81,119
937,81,119
938,81,119
939,81,119
940,81,119
941,81,119
942,81,119
943,81,119
944,81,119
945,81,119
946,81,119
947,81,119
948,81,119
949,81,119
950,81,119
951,81,119
952,81,119
953,81,119
954,81,119
955,81,119
956,81,119
957,81,119
958,81,119
959,81,119
960,81,119
961,81,119
962,81,119
963,81,119
964,81,119
965,81,119
966,81,119
967,81,119
968,81,119
969,81,119
970,81,119
971,81,119
972,81,119
973,81,119
974,81,119
975,81,119
976,81,119
977,81,119
978,81,119
979,81,119
980,81,119
981,81,119
982,81,119
983,81,119
984,81,119
985,81,119
986,81,119
987,81,119
988,81,119
989,81,119
990,81,119
991,81,119
992,81,119
993,81,119
994,81,119
995,81,119
996,81,119
997,81,119
998,81,119
999,81,119
1000,81,119
1001,81,119
1002,81,119
1003,81,119
1004,81,119
1005,81,119
1006,81,119
1007,81,119
1008,81,119
1009,81,119
1010,81,119
1011,81,119
1012,81,119
1013,81,119
1014,81,119
1015,81,119
1016,81,119
1017,81,119
1018,81,119
1019,81,119
1020,81,119
1021,81,119
1022,81,119
1023,81,119
1024,81,119
1025,81,119
1026,81,119
1027,81,119
1028,81,119
1029,81,119
1030,81,119
1031,81,119
1032,81,119
1033,81,119
1034,81,119
1035,81,119
1036,81,119
1037,81,119
1038,81,119
1039,81,119
1040,81,119
1041,81,119
1042,81,119
1043,81,119
1044,81,119
1045,81,119
1046,81,119
1047,81,119
1048,81,119
1049,81,119
1050,81,119
1051,81,119
1052,81,119
1053,81,119
1054,81,119
1055,81,119
1056,81,119
1057,81,119
1058,81,119
1059,81,119
1060,81,119
1061,81,119
1062,81,119
1063,81,119
1064,81,119
1065,81,119
1066,81,119
1067,81,119
1068,81,119
1069,81,119
1070,81,119
1071,81,119
1072,81,119
1073,81,119
1074,81,119
1075,81,119
1076,81,119
1077,81,119
1078,81,119
1079,81,119
1080,81,119
1081,81,119
1082,81,119
1083,81,119
1084,81,119
1085,81,119
1086,81,119
1087,81,119
1088,81,119
1089,81,119
1090,81,119
1091,81,119
1092,81,119
1093,81,119
1094,81,119
1095,81,119
1096,81,119
1097,81,119
1098,81,119
1099,81,119
1100,81,119
1101,81,119
1102,81,119
1103,81,119
1104,81,119
1105,81,119
1106,81,119
1107,81,119
1108,81,119
1109,81,119
1110,81,119
1111,81,119
1112,81,119
1113,81,119
1114,81,119
1115,81,119
1116,81,119
1117,81,119
1118,81,119
1119,81,119
1120,81,119
1121,81,119
1122,81,119
1123,81,119
1124,81,119
1125,81,119
1126,81,119
1127,81,119
1128,81,119
1129,81,119
1130,81,119
1131,81,119
1132,81,119
1133,81,119
1134,81,119
1135,81,119
1136,81,119
1137,81,119
1138,81,119
1139,81,119
1140,81,119
1141,81,119
1142,81,119
1143,81,119
1144,81,119
1145,81,119
1146,81,119
1147,81,119
1148,81,119
1149,81,119
1150,81,119
1151,81,119
1152,81,119
1153,81,119
1154,81,119
1155,81,119
1156,81,119
1157,81,119
1158,81,119
1159,81,119
1160,81,119
1161,81,119
1162,81,119
1163,81,119
1164,81,119
1165,81,119
1166,81,119
1167,81,119
1168,81,119
1169,81,119
1170,81,119
1171,81,119
1172,81,119
1173,81,119
1174,81,119
1175,81,119
1176,81,119
1177,81,119
1178,81,119
1179,81,119
1180,81,119
1181,81,119
1182,81,119
1183,81,119
1184,81,119
1185,81,119
1186,81,119
1187,81,119
1188,81,119
1189,81,119
1190,81,119
1191,81,119
1192,81,119
1193,81,119
1194,81,119
1195,81,119
1196,81,119
1197,81,119
1198,81,119
1199,81,119
1200,81,119
1201,81,119
1202,81,119
1203,81,119
1204,81,119
1205,81,119
1206,81,119
1207,81,119
1208,81,119
1209,81,119
1210,81,119
1211,81,119
1212,81,119
1213,81,119
1214,81,119
1215,81,119
1216,81,119
1217,81,119
1218,81,119
1219,81,119
1220,81,119
1221,81,119
1222,81,119
1223,81,119
1224,81,119
1225,81,119
1226,81,119
1227,81,119
1228,81,119
1229,81,119
1230,81,119
1231,81,119
1232,81,119
1233,81,119
1234,81,119
1235,81,119
1236,81,119
1237,81,119
1238,81,119
1239,81,119
1240,81,119
1241,81,119
1242,81,119
1243,81,119
1244,81,119
1245,81,119
1246,81,119
1247,81,119
1248,81,119
1249,81,119
1250,81,119
1251,81,119
1252,81,119
1253,81,119
1254,81,119
1255,81,119
1256,81,119
1257,81,119
1258,81,119
1259,81,119
1260,81,119
1261,81,119
1262,81,119
1263,81,119
1264,81,119
1265,81,119
1266,81,119
1267,81,119
1268,81,119
1269,81,119
1270,81,119
1271,81,119
1272,81,119
1273,81,119
1274,81,119
1275,81,119
1276,81,119
1277,81,119
1278,81,119
1279,81,119
1280,81,119
1281,81,119
1282,81,119
1283,81,119
1284,81,119
1285,81,119
1286,81,119
1287,81,119
1288,81,119
1289,81,119
1290,81,119
1291,81,119
1292,81,119
1293,81,119
1294,81,119
1295,81,119
1296,81,119
1297,81,119
1298,81,119
1299,81,119
1300,82,118
1301,82,118
1302,82,118
1303,82,118
1304,82,118
1305,82,118
1306,82,118
1307,82,118
1308,82,118
1309,82,118
1310,82,118
1311,82,118
1312,82,118
1313,82,118
1314,82,118
1315,82,118
1316,82,118
1317,82,118
1318,82,118
1319,82,118
1320,82,118
1321,82,118
1322,82,118
1323,82,118
1324,82,118
1325,82,118
1326,82,118
1327,82,118
1328,82,118
1329,82,118
1330,82,118
1331,82,118
1332,82,118
1333,82,118
1334,82,118
1335,82,118
1336,82,118
1337,82,118
1338,82,118
1339,82,118
1340,82,118
1341,82,118
1342,82,118
1343,82,118
1344,82,118
1345,82,118
1346,82,118
1347,82,118
1348,82,118
1349,82,118
1350,82,118
1351,82,118
1352,82,118
1353,82,118
1354,82,118
1355,82,118
1356,82,118
1357,82,118
1358,82,118
1359,82,118
1360,82,118
1361,82,118
1362,82,118
1363,82,118
1364,82,118
1365,82,118
1366,82,118
1367,82,118
1368,82,118
1369,82,118
1370,82,118
1371,82,118
1372,82,118
1373,82,118
1374,82,118
1375,82,118
1376,82,118
1377,82,118
1378,82,118
1379,82,118
1380,82,118
1381,82,118
1382,82,118
1383,82,118
1384,82,118
1385,82,118
1386,82,118
1387,82,118
1388,82,118
1389,82,118
1390,82,118
1391,82,118
1392,82,118
1393,82,118
1394,82,118
1395,82,118
1396,82,118
1397,82,118
1398,82,118
1399,82,118
1400,82,118
1401,82,118
1402,82,118
1403,82,118
1404,82,118
1405,82,118
1406,82,118
1407,82,118
1408,82,118
1409,82,118
1410,82,118
1411,82,118
1412,82,118
1413,82,118
1414,82,118
1415,82,118
1416,82,118
1417,82,118
1418,82,118
1419,82,118
1420,82,118
1421,82,118
1422,82,118
1423,82,118
1424,82,118
1425,82,118
1426,82,118
1427,82,118
1428,82,118
1429,82,118
1430,82,118
1431,82,118
1432,82,118
1433,82,118
1434,82,118
1435,82,118
1436,82,118
1437,82,118
1438,82,118
1439,82,118
1440,82,118
1441,82,118
1442,82,118
1443,82,118
1444,82,118
1445,82,118
1446,82,118
1447,82,118
1448,82,118
1449,82,118
1450,82,118
1451,82,118
1452,82,118
1453,82,118
1454,82,118
1455,82,118
1456,82,118
1457,82,118
1458,82,118
1459,82,118
1460,82,118
1461,82,118
1462,82,118
1463,82,118
1464,82,118
1465,82,118
1466,82,118
1467,82,118
1468,82,118
1469,82,118
1470,82,118
1471,82,118
1472,82,118
1473,82,118
1474,82,118
1475,82,118
1476,82,118
1477,82,118
1478,82,118
1479,82,118
1480,82,118
1481,82,118
1482,82,118
1483,82,118
1484,82,118
1485,82,118
1486,82,118
1487,82,118
1488,82,118
1489,82,118
1490,82,118
1491,82,118
1492,82,118
1493,82,118
1494,82,118
1495,82,118
1496,82,118
1497,82,118
1498,82,118
1499,82,118
1500,82,118
1501,82,118
1502,82,118
1503,82,118
1504,82,118
1505,82,118
1506,82,118
1507,82,118
1508,82,118
1509,82,118
1510,82,118
1511,82,118
1512,82,118
1513,82,118
1514,82,118
1515,82,118
1516,82,118
1517,82,118
1518,82,118
1519,82,118
1520,82,118
1521,82,118
1522,82,118
1523,82,118
1524,82,118
1525,82,118
1526,82,118
1527,82,118
1528,82,118
1529,82,118
1530,82,118
1531,82,118
1532,82,118
1533,82,118
1534,82,118
1535,82,118
1536,82,118
1537,82,118
1538,82,118
1539,82,118
1540,82,118
1541,82,118
1542,82,118
1543,82,118
1544,82,118
1545,82,118
1546,82,118
1547,82,118
1548,82,118
1549,82,118
1550,82,118
1551,82,118
1552,82,118
1553,82,118
1554,82,118
1555,82,118
1556,82,118
1557,82,118
1558,82,118
1559,82,118
1560,82,118
1561,82,118
1562,82,118
1563,82,118
1564,82,118
1565,82,118
1566,82,118
1567,82,118
1568,82,118
1569,82,118
1570,82,118
1571,82,118
1572,82,118
1573,82,118
1574,82,118
1575,82,118
1576,82,118
1577,82,118
1578,82,118
1579,82,118
1580,82,118
1581,82,118
1582,82,118
1583,82,118
1584,82,118
1585,82,118
1586,82,118
1587,82,118
1588,82,118
1589,82,118
1590,82,118
1591,82,118
1592,82,118
1593,82,118
1594,82,118
1595,82,118
1596,82,118
1597,82,118
1598,82,118
1599,82,118
1600,82,118
1601,82,118
1602,82,118
1603,82,118
1604,82,118
1605,82,118
1606,82,118
1607,82,118
1608,82,118
1609,82,118
1610,82,118
1611,82,118
1612,82,118
1613,82,118
1614,82,118
1615,82,118
1616,82,118
1617,82,118
1618,82,118
1619,82,118
1620,82,118
1621,82,118
1622,82,118
1623,82,118
1624,82,118
1625,82,118
1626,82,118
1627,82,118
1628,82,118
1629,82,118
1630,82,118
1631,82,118
1632,82,118
1633,82,118
1634,82,118
1635,82,118
1636,82,118
1637,82,118
1638,82,118
1639,82,118
1640,82,118
1641,82,118
1642,82,118
1643,82,118
1644,82,118
1645,82,118
1646,82,118
1647,82,118
1648,82,118
1649,82,118
1650,82,118
1651,82,118
1652,82,118
1653,82,118
1654,82,118
1655,82,118
1656,82,118
1657,82,118
1658,82,118
1659,82,118
1660,82,118
1661,82,118
1662,82,118
1663,82,118
1664,82,118
1665,82,118
1666,82,118
1667,82,118
1668,82,118
1669,82,118
1670,82,118
1671,82,118
1672,82,118
1673,82,118
1674,82,118
1675,82,118
1676,82,118
1677,82,118
1678,82,118
1679,82,118
1680,82,118
1681,82,118
1682,82,118
1683,82,118
1684,82,118
1685,82,118
1686,82,118
1687,82,118
1688,82,118
1689,82,118
1690,82,118
1691,82,118
1692,82,118
1693,82,118
1694,82,118
1695,82,118
1696,82,118
1697,82,118
1698,82,118
1699,82,118
1700,82,118
1701,82,118
1702,82,118
1703,82,118
1704,82,118
1705,82,118
1706,82,118
1707,82,118
1708,82,118
1709,82,118
1710,82,118
1711,82,118
1712,82,118
1713,82,118
1714,82,118
1715,82,118
1716,82,118
1717,82,118
1718,82,118
1719,82,118
1720,82,118
1721,82,118
1722,82,118
1723,82,118
1724,82,118
1725,82,118
1726,82,118
1727,82,118
1728,82,118
1729,82,118
1730,82,118
1731,82,118
1732,82,118
1733,82,118
1734,82,118
1735,82,118
1736,82,118
1737,82,118
1738,82,118
1739,82,118
1740,82,118
1741,82,118
1742,82,118
1743,82,118
1744,82,118
1745,82,118
1746,82,118
1747,82,118
1748,82,118
1749,82,118
1750,82,118
1751,82,118
1752,82,118
1753,82,118
1754,82,118
1755,82,118
1756,82,118
1757,82,118
1758,82,118
1759,82,118
1760,82,118
1761,82,118
1762,82,118
1763,82,118
1764,82,118
1765,82,118
1766,82,118
1767,82,118
1768,82,118
1769,82,118
1770,82,118
1771,82,118
1772,82,118
1773,82,118
1774,82,118
1775,82,118
1776,82,118
1777,82,118
1778,82,118
1779,82,118
1780,82,118
1781,82,118
1782,82,118
1783,82,118
1784,82,118
1785,82,118
1786,82,118
1787,82,118
1788,82,118
1789,82,118
1790,82,118
1791,82,118
1792,82,118
1793,82,118
1794,82,118
1795,82,118
1796,82,118
1797,82,118
1798,82,118
1799,82,118
1800,82,118
1801,82,118
1802,82,118
1803,82,118
1804,82,118
1805,82,118
1806,82,118
1807,82,118
1808,82,118
1809,82,118
1810,82,118
1811,82,118
1812,82,118
1813,82,118
1814,82,118
1815,82,118
1816,82,118
1817,82,118
1818,82,118
1819,82,118
1820,82,118
1821,82,118
1822,82,118
1823,82,118
1824,82,118
1825,82,118
1826,82,118
1827,82,118
1828,82,118
1829,82,118
1830,82,118
1831,82,118
1832,82,118
1833,82,118
1834,82,118
1835,82,118
1836,82,118
1837,82,118
1838,82,118
1839,82,118
1840,82,118
1841,82,118
1842,82,118
1843,82,118
1844,82,118
1845,82,118
1846,82,118
1847,82,118
1848,82,118
1849,82,118
1850,82,118
1851,82,118
1852,82,118
1853,82,118
1854,82,118
1855,82,118
1856,82,118
1857,82,118
1858,82,118
1859,82,118
1860,82,118
1861,82,118
1862,82,118
1863,82,118
1864,82,118
1865,82,118
1866,82,118
1867,82,118
1868,82,118
1869,82,118
1870,82,118
1871,82,118
1872,82,118
1873,82,118
1874,82,118
1875,82,118
1876,82,118
1877,82,118
1878,82,118
1879,82,118
1880,82,118
1881,82,118
1882,82,118
1883,82,118
1884,82,118
1885,82,118
1886,82,118
1887,82,118
1888,82,118
1889,82,118
1890,82,118
1891,82,118
1892,82,118
1893,82,118
1894,82,118
1895,82,118
1896,82,118
1897,82,118
1898,82,118
1899,82,118
1900,82,118
1901,82,118
1902,82,118
1903,82,118
1904,82,118
1905,82,118
1906,82,118
1907,82,118
1908,82,118
1909,82,118
1910,82,118
1911,82,118
1912,82,118
1913,82,118
1914,82,118
1915,82,118
1916,82,118
1917,82,118
1918,82,118
1919,82,118
1920,82,118
1921,82,118
1922,82,118
1923,82,118
1924,82,118
1925,82,118
1926,82,118
1927,82,118
1928,82,118
1929,82,118
1930,82,118
1931,82,118
1932,82,118
1933,82,118
1934,82,118
1935,82,118
1936,82,118
1937,82,118
1938,82,118
1939,82,118
1940,82,118
1941,82,118
1942,82,118
1943,82,118
1944,82,118
1945,82,118
1946,82,118
1947,82,118
1948,82,118
1949,82,118
1950,82,118
1951,82,118
1952,82,118
1953,82,118
1954,82,118
1955,82,118
1956,82,118
1957,82,118
1958,82,118
1959,82,118
1960,82,118
1961,82,118
1962,82,118
1963,82,118
1964,82,118
1965,82,118
1966,82,118
1967,82,118
1968,82,118
1969,82,118
1970,82,118
1971,82,118
1972,82,118
1973,82,118
1974,82,118
1975,82,118
1976,82,118
1977,82,118
1978,82,118
1979,82,118
1980,82,118
1981,82,118
1982,82,118
1983,82,118
1984,82,118
1985,82,118
1986,82,118
1987,82,118
1988,82,118
1989,82,118
1990,82,118
1991,82,118
1992,82,118
1993,82,118
1994,82,118
1995,82,118
1996,82,118
1997,82,118
1998,82,118
1999,82,118
2000,82,118
2001,82,118
2002,82,118
2003,82,118
2004,82,118
2005,82,118
2006,82,118
2007,82,118
2008,82,118
2009,82,118
2010,82,118
2011,82,118
2012,82,118
2013,82,118
2014,82,118
2015,82,118
2016,82,118
2017,82,118
2018,82,118
2019,82,118
2020,82,118
2021,82,118
2022,82,118
2023,82,118
2024,82,118
2025,82,118
2026,82,118
2027,82,118
2028,82,118
2029,82,118
2030,82,118
2031,82,118
2032,82,118
2033,82,118
2034,82,118
2035,82,118
2036,82,118
2037,82,118
2038,82,118
2039,82,118
2040,82,118
2041,82,118
2042,82,118
2043,82,118
2044,82,118
2045,82,118
2046,82,118
2047,82,118
2048,82,118
2049,82,118
2050,82,118
2051,82,118
2052,82,118
2053,82,118
2054,82,118
2055,82,118
2056,82,118
2057,82,118
2058,82,118
2059,82,118
2060,82,118
2061,82,118
2062,82,118
2063,82,118
2064,82,118
2065,82,118
2066,82,118
2067,82,118
2068,82,118
2069,82,118
2070,82,118
2071,82,118
2072,82,118
2073,82,118
2074,82,118
2075,82,118
2076,82,118
2077,82,118
2078,82,118
2079,82,118
2080,82,118
2081,82,118
2082,82,118
2083,82,118
2084,82,118
2085,82,118
2086,82,118
2087,82,118
2088,82,118
2089,82,118
2090,82,118
2091,82,118
2092,82,118
2093,82,118
2094,82,118
2095,82,118
2096,82,118
2097,82,118
2098,82,118
2099,82,118
2100,82,118
2101,82,118
2102,82,118
2103,82,118
2104,82,118
2105,82,118
2106,82,118
2107,82,118
2108,82,118
2109,82,118
2110,82,118
2111,82,118
2112,82,118
2113,82,118
2114,82,118
2115,82,118
2116,82,118
2117,82,118
2118,82,118
2119,82,118
2120,82,118
2121,82,118
2122,82,118
2123,82,118
2124,82,118
2125,82,118
2126,82,118
2127,82,118
2128,82,118
2129,82,118
2130,82,118
2131,82,118
2132,82,118
2133,82,118
2134,82,118
2135,82,118
2136,82,118
2137,82,118
2138,82,118
2139,82,118
