ciclo,C,NC
1,93,107
2,93,107
3,93,107
4,93,107
5,93,107
6,93,107
7,93,107
8,93,107
9,93,107
10,93,107
11,93,107
12,93,107
13,93,107
14,93,107
15,93,107
16,93,107
17,93,107
18,93,107
19,93,107
20,93,107
21,93,107
22,93,107
23,93,107
24,93,107
25,93,107
26,93,107
27,93,107
28,93,107
29,93,107
30,93,107
31,93,107
32,93,107
33,93,107
34,93,107
35,93,107
36,93,107
37,93,107
38,93,107
39,93,107
40,93,107
41,93,107
42,93,107
43,93,107
44,93,107
45,93,107
46,93,107
47,93,107
48,93,107
49,93,107
50,93,107
51,93,107
52,93,107
53,93,107
54,93,107
55,93,107
56,93,107
57,93,107
58,93,107
59,93,107
60,93,107
61,93,107
62,93,107
63,93,107
64,93,107
65,93,107
66,93,107
67,93,107
68,93,107
69,93,107
70,93,107
71,93,107
72,93,107
73,93,107
74,93,107
75,93,107
76,93,107
77,93,107
78,93,107
79,93,107
80,93,107
81,93,107
82,93,107
83,93,107
84,93,107
85,93,107
86,93,107
87,93,107
88,93,107
89,93,107
90,93,107
91,93,107
92,93,107
93,93,107
94,93,107
95,93,107
96,93,107
97,93,107
98,93,107
99,93,107
100,93,107
101,93,107
102,93,107
103,93,107
104,93,107
105,93,107
106,93,107
107,93,107
108,93,107
109,93,107
110,93,107
111,93,107
112,93,107
113,93,107
114,93,107
115,93,107
116,93,107
117,93,107
118,93,107
119,93,107
120,93,107
121,93,107
122,93,107
123,93,107
124,93,107
125,93,107
126,93,107
127,93,107
128,93,107
129,93,107
130,93,107
131,93,107
132,93,107
133,93,107
134,93,107
135,93,107
136,93,107
137,93,107
138,93,107
139,93,107
140,93,107
141,93,107
142,93,107
143,93,107
144,93,107
145,93,107
146,93,107
147,93,107
148,93,107
149,93,107
150,93,107
151,93,107
152,93,107
153,93,107
154,93,107
155,93,107
156,93,107
157,93,107
158,93,107
159,93,107
160,93,107
161,93,107
162,93,107
163,93,107
164,93,107
165,93,107
166,93,107
167,93,107
168,93,107
169,93,107
170,93,107
171,93,107
172,93,107
173,93,107
174,93,107
175,93,107
176,93,107
177,93,107
178,93,107
179,93,107
180,93,107
181,93,107
182,93,107
183,93,107
184,93,107
185,93,107
186,93,107
187,93,107
188,93,107
189,93,107
190,93,107
191,93,107
192,93,107
193,93,107
194,93,107
195,93,107
196,93,107
197,93,107
198,93,107
199,93,107
200,93,107
201,93,107
202,93,107
203,93,107
204,93,107
205,93,107
206,93,107
207,93,107
208,93,107
209,93,107
210,93,107
211,93,107
212,93,107
213,93,107
214,93,107
215,93,107
216,93,107
217,93,107
218,93,107
219,93,107
220,93,107
221,93,107
222,93,107
223,93,107
224,93,107
225,93,107
226,93,107
227,93,107
228,93,107
229,93,107
230,93,107
231,93,107
232,93,107
233,93,107
234,93,107
235,93,107
236,93,107
237,93,107
238,93,107
239,93,107
240,93,107
241,93,107
242,93,107
243,93,107
244,93,107
245,93,107
246,93,107
247,93,107
248,93,107
249,93,107
250,93,107
251,93,107
252,93,107
253,93,107
254,93,107
255,93,107
256,93,107
257,93,107
258,93,107
259,93,107
260,93,107
261,93,107
262,93,107
263,93,107
264,93,107
265,93,107
266,93,107
267,93,107
268,93,107
269,93,107
270,93,107
271,93,107
272,93,107
273,93,107
274,93,107
275,93,107
276,93,107
277,93,107
278,93,107
279,93,107
280,93,107
281,93,107
282,93,107
283,93,107
284,93,107
285,93,107
286,93,107
287,93,107
288,93,107
289,93,107
290,93,107
291,93,107
292,93,107
293,93,107
294,93,107
295,93,107
296,93,107
297,93,107
298,93,107
299,93,107
300,93,107
301,93,107
302,93,107
303,93,107
304,93,107
305,93,107
306,93,107
307,93,107
308,93,107
309,93,107
310,93,107
311,93,107
312,93,107
313,93,107
314,93,107
315,93,107
316,93,107
317,93,107
318,93,107
319,93,107
320,93,107
321,93,107
322,93,107
323,93,107
324,93,107
325,93,107
326,93,107
327,93,107
328,93,107
329,93,107
330,93,107
331,93,107
332,93,107
333,93,107
334,93,107
335,93,107
336,93,107
337,93,107
338,93,107
339,93,107
340,93,107
341,93,107
342,93,107
343,93,107
344,93,107
345,93,107
346,93,107
347,93,107
348,93,107
349,93,107
350,93,107
351,93,107
352,93,107
353,93,107
354,93,107
355,93,107
356,93,107
357,93,107
358,93,107
359,93,107
360,93,107
361,93,107
362,93,107
363,93,107
364,93,107
365,93,107
366,93,107
367,93,107
368,93,107
369,93,107
370,93,107
371,93,107
372,93,107
373,93,107
374,93,107
375,93,107
376,93,107
377,93,107
378,93,107
379,93,107
380,93,107
381,93,107
382,93,107
383,93,107
384,93,107
385,93,107
386,93,107
387,93,107
388,93,107
389,93,107
390,93,107
391,93,107
392,93,107
393,93,107
394,93,107
395,93,107
396,93,107
397,93,107
398,93,107
399,93,107
400,93,107
401,93,107
402,93,107
403,93,107
404,93,107
405,93,107
406,93,107
407,93,107
408,93,107
409,93,107
410,93,107
411,93,107
412,93,107
413,93,107
414,93,107
415,93,107
416,93,107
417,93,107
418,93,107
419,93,107
420,93,107
421,93,107
422,93,107
423,93,107
424,93,107
425,93,107
426,93,107
427,93,107
428,93,107
429,93,107
430,93,107
431,93,107
432,93,107
433,93,107
434,93,107
435,93,107
436,93,107
437,93,107
438,93,107
439,93,107
440,93,107
441,93,107
442,93,107
443,93,107
444,93,107
445,93,107
446,93,107
447,93,107
448,93,107
449,93,107
450,93,107
451,93,107
452,93,107
453,93,107
454,93,107
455,93,107
456,93,107
457,93,107
458,93,107
459,93,107
460,93,107
461,93,107
462,93,107
463,93,107
464,93,107
465,93,107
466,93,107
467,93,107
468,93,107
469,93,107
470,93,107
471,93,107
472,93,107
473,93,107
474,93,107
475,93,107
476,93,107
477,93,107
478,93,107
479,93,107
480,93,107
481,93,107
482,93,107
483,93,107
484,93,107
485,93,107
486,93,107
487,93,107
488,93,107
489,93,107
490,93,107
491,93,107
492,93,107
493,93,107
494,93,107
495,93,107
496,93,107
497,93,107
498,93,107
499,93,107
500,94,106
501,94,106
502,94,106
503,94,106
504,94,106
505,94,106
506,94,106
507,94,106
508,94,106
509,94,106
510,94,106
511,94,106
512,94,106
513,94,106
514,94,106
515,94,106
516,94,106
517,94,106
518,94,106
519,94,106
520,94,106
521,94,106
522,94,106
523,94,106
524,94,106
525,94,106
526,94,106
527,94,106
528,94,106
529,94,106
530,94,106
531,94,106
532,94,106
533,94,106
534,94,106
535,94,106
536,94,106
537,94,106
538,94,106
539,94,106
540,94,106
541,94,106
542,94,106
543,94,106
544,94,106
545,94,106
546,94,106
547,94,106
548,94,106
549,94,106
550,94,106
551,94,106
552,94,106
553,94,106
554,94,106
555,94,106
556,94,106
557,94,106
558,94,106
559,94,106
560,94,106
561,94,106
562,94,106
563,94,106
564,94,106
565,94,106
566,94,106
567,94,106
568,94,106
569,94,106
570,94,106
571,94,106
572,94,106
573,94,106
574,94,106
575,94,106
576,94,106
577,94,106
578,94,106
579,94,106
580,94,106
581,94,106
582,94,106
583,94,106
584,94,106
585,94,106
586,94,106
587,94,106
588,94,106
589,94,106
590,94,106
591,94,106
592,94,106
593,94,106
594,94,106
595,94,106
596,94,106
597,94,106
598,94,106
599,94,106
600,93,107
601,93,107
602,93,107
603,93,107
604,93,107
605,93,107
606,93,107
607,93,107
608,93,107
609,93,107
610,93,107
611,93,107
612,93,107
613,93,107
614,93,107
615,93,107
616,93,107
617,93,107
618,93,107
619,93,107
620,93,107
621,93,107
622,93,107
623,93,107
624,93,107
625,93,107
626,93,107
627,93,107
628,93,107
629,93,107
630,93,107
631,93,107
