ciclo,C,NC
196,141,59
197,141,59
198,141,59
199,141,59
200,140,60
201,140,60
202,140,60
203,140,60
204,140,60
205,140,60
206,140,60
207,140,60
208,140,60
209,140,60
210,140,60
211,140,60
212,140,60
213,140,60
214,140,60
215,140,60
216,140,60
217,140,60
218,140,60
219,140,60
220,140,60
221,140,60
222,140,60
223,140,60
224,140,60
225,140,60
226,140,60
227,140,60
228,140,60
229,140,60
230,140,60
231,140,60
232,140,60
233,140,60
234,140,60
235,140,60
236,140,60
237,140,60
238,140,60
239,140,60
240,140,60
241,140,60
242,140,60
243,140,60
244,140,60
245,140,60
246,140,60
247,140,60
248,140,60
249,140,60
250,140,60
251,140,60
252,140,60
253,140,60
254,140,60
255,140,60
256,140,60
257,140,60
258,140,60
259,140,60
260,140,60
261,140,60
262,140,60
263,140,60
264,140,60
265,140,60
266,140,60
267,140,60
268,140,60
269,140,60
270,140,60
271,140,60
272,140,60
273,140,60
274,140,60
275,140,60
276,140,60
277,140,60
278,140,60
279,140,60
280,140,60
281,140,60
282,140,60
283,140,60
284,140,60
285,140,60
286,140,60
287,140,60
288,140,60
289,140,60
290,140,60
291,140,60
292,140,60
293,140,60
294,140,60
295,140,60
296,140,60
297,140,60
298,140,60
299,140,60
300,140,60
301,140,60
302,140,60
303,140,60
304,140,60
305,140,60
306,140,60
307,140,60
308,140,60
309,140,60
310,140,60
311,140,60
312,140,60
313,140,60
314,140,60
315,140,60
316,140,60
317,140,60
318,140,60
319,140,60
320,140,60
321,140,60
322,140,60
323,140,60
324,140,60
325,140,60
326,140,60
327,140,60
328,140,60
329,140,60
330,140,60
331,140,60
332,140,60
333,140,60
334,140,60
335,140,60
336,140,60
337,140,60
338,140,60
339,140,60
340,140,60
341,140,60
342,140,60
343,140,60
344,140,60
345,140,60
346,140,60
347,140,60
348,140,60
349,140,60
350,140,60
351,140,60
352,140,60
353,140,60
354,140,60
355,140,60
356,140,60
357,140,60
358,140,60
359,140,60
360,140,60
361,140,60
362,140,60
363,140,60
364,140,60
365,140,60
366,140,60
367,140,60
368,140,60
369,140,60
370,140,60
371,140,60
372,140,60
373,140,60
374,140,60
375,140,60
376,140,60
377,140,60
378,140,60
379,140,60
380,140,60
381,140,60
382,140,60
383,140,60
384,140,60
385,140,60
386,140,60
387,140,60
388,140,60
389,140,60
390,140,60
391,140,60
392,140,60
393,140,60
394,140,60
395,140,60
396,140,60
397,140,60
398,140,60
399,140,60
400,140,60
401,140,60
402,140,60
403,140,60
404,140,60
405,140,60
406,140,60
407,140,60
408,140,60
409,140,60
410,140,60
411,140,60
412,140,60
413,140,60
414,140,60
415,140,60
416,140,60
417,140,60
418,140,60
419,140,60
420,140,60
421,140,60
422,140,60
423,140,60
424,140,60
425,140,60
426,140,60
427,140,60
428,140,60
429,140,60
430,140,60
431,140,60
432,140,60
433,140,60
434,140,60
435,140,60
436,140,60
437,140,60
438,140,60
439,140,60
440,140,60
441,140,60
442,140,60
443,140,60
444,140,60
445,140,60
446,140,60
447,140,60
448,140,60
449,140,60
450,140,60
451,140,60
452,140,60
453,140,60
454,140,60
455,140,60
456,140,60
457,140,60
458,140,60
459,140,60
460,140,60
461,140,60
462,140,60
463,140,60
464,140,60
465,140,60
466,140,60
467,140,60
468,140,60
469,140,60
470,140,60
471,140,60
472,140,60
473,140,60
474,140,60
475,140,60
476,140,60
477,140,60
478,140,60
479,140,60
480,140,60
481,140,60
482,140,60
483,140,60
484,140,60
485,140,60
486,140,60
487,140,60
488,140,60
489,140,60
490,140,60
491,140,60
492,140,60
493,140,60
494,140,60
495,140,60
496,140,60
497,140,60
498,140,60
499,140,60
500,140,60
501,140,60
502,140,60
503,140,60
504,140,60
505,140,60
506,140,60
507,140,60
508,140,60
509,140,60
510,140,60
511,140,60
512,140,60
513,140,60
514,140,60
515,140,60
516,140,60
517,140,60
518,140,60
519,140,60
520,140,60
521,140,60
522,140,60
523,140,60
524,140,60
525,140,60
526,140,60
527,140,60
528,140,60
529,140,60
530,140,60
531,140,60
532,140,60
533,140,60
534,140,60
535,140,60
536,140,60
537,140,60
538,140,60
539,140,60
540,140,60
541,140,60
542,140,60
543,140,60
544,140,60
545,140,60
546,140,60
547,140,60
548,140,60
549,140,60
550,140,60
551,140,60
552,140,60
553,140,60
554,140,60
555,140,60
556,140,60
557,140,60
558,140,60
559,140,60
560,140,60
561,140,60
562,140,60
563,140,60
564,140,60
565,140,60
566,140,60
567,140,60
568,140,60
569,140,60
570,140,60
571,140,60
572,140,60
573,140,60
574,140,60
575,140,60
576,140,60
577,140,60
578,140,60
579,140,60
580,140,60
581,140,60
582,140,60
583,140,60
584,140,60
585,140,60
586,140,60
587,140,60
588,140,60
589,140,60
590,140,60
591,140,60
592,140,60
593,140,60
594,140,60
595,140,60
596,140,60
597,140,60
598,140,60
599,140,60
600,140,60
601,140,60
602,140,60
603,140,60
604,140,60
605,140,60
606,140,60
607,140,60
608,140,60
609,140,60
610,140,60
611,140,60
612,140,60
613,140,60
614,140,60
615,140,60
616,140,60
617,140,60
618,140,60
619,140,60
620,140,60
621,140,60
622,140,60
623,140,60
624,140,60
625,140,60
626,140,60
627,140,60
628,140,60
629,140,60
630,140,60
631,140,60
632,140,60
633,140,60
634,140,60
635,140,60
636,140,60
637,140,60
638,140,60
639,140,60
640,140,60
641,140,60
642,140,60
643,140,60
644,140,60
645,140,60
646,140,60
647,140,60
648,140,60
649,140,60
650,140,60
651,140,60
652,140,60
653,140,60
654,140,60
655,140,60
656,140,60
657,140,60
658,140,60
659,140,60
660,140,60
661,140,60
662,140,60
663,140,60
664,140,60
665,140,60
666,140,60
667,140,60
668,140,60
669,140,60
670,140,60
671,140,60
672,140,60
673,140,60
674,140,60
675,140,60
676,140,60
677,140,60
678,140,60
679,140,60
680,140,60
681,140,60
682,140,60
683,140,60
684,140,60
685,140,60
686,140,60
687,140,60
688,140,60
689,140,60
690,140,60
691,140,60
692,140,60
693,140,60
694,140,60
695,140,60
696,140,60
697,140,60
698,140,60
699,140,60
700,140,60
701,140,60
702,140,60
703,140,60
704,140,60
705,140,60
706,140,60
707,140,60
708,140,60
709,140,60
710,140,60
711,140,60
712,140,60
713,140,60
714,140,60
715,140,60
716,140,60
717,140,60
718,140,60
719,140,60
720,140,60
721,140,60
722,140,60
723,140,60
724,140,60
725,140,60
726,140,60
727,140,60
728,140,60
729,140,60
730,140,60
731,140,60
732,140,60
733,140,60
734,140,60
735,140,60
736,140,60
737,140,60
738,140,60
739,140,60
740,140,60
741,140,60
742,140,60
743,140,60
744,140,60
745,140,60
746,140,60
747,140,60
748,140,60
749,140,60
750,140,60
751,140,60
752,140,60
753,140,60
754,140,60
755,140,60
756,140,60
757,140,60
758,140,60
759,140,60
760,140,60
761,140,60
762,140,60
763,140,60
764,140,60
765,140,60
766,140,60
767,140,60
768,140,60
769,140,60
770,140,60
771,140,60
772,140,60
773,140,60
774,140,60
775,140,60
776,140,60
777,140,60
778,140,60
779,140,60
780,140,60
781,140,60
782,140,60
783,140,60
784,140,60
785,140,60
786,140,60
787,140,60
788,140,60
789,140,60
790,140,60
791,140,60
792,140,60
793,140,60
794,140,60
795,140,60
796,140,60
797,140,60
798,140,60
799,140,60
800,140,60
801,140,60
802,140,60
803,140,60
804,140,60
805,140,60
806,140,60
807,140,60
808,140,60
809,140,60
810,140,60
811,140,60
812,140,60
813,140,60
814,140,60
815,140,60
816,140,60
817,140,60
818,140,60
819,140,60
820,140,60
821,140,60
822,140,60
823,140,60
824,140,60
825,140,60
826,140,60
827,140,60
828,140,60
829,140,60
830,140,60
831,140,60
832,140,60
833,140,60
834,140,60
835,140,60
836,140,60
837,140,60
838,140,60
839,140,60
840,140,60
841,140,60
842,140,60
843,140,60
844,140,60
845,140,60
846,140,60
847,140,60
848,140,60
849,140,60
850,140,60
851,140,60
852,140,60
853,140,60
854,140,60
855,140,60
856,140,60
857,140,60
858,140,60
859,140,60
860,140,60
861,140,60
862,140,60
863,140,60
864,140,60
865,140,60
866,140,60
867,140,60
868,140,60
869,140,60
870,140,60
871,140,60
872,140,60
873,140,60
874,140,60
875,140,60
876,140,60
877,140,60
878,140,60
879,140,60
880,140,60
881,140,60
882,140,60
883,140,60
884,140,60
885,140,60
886,140,60
887,140,60
888,140,60
889,140,60
890,140,60
891,140,60
892,140,60
893,140,60
894,140,60
895,140,60
896,140,60
897,140,60
898,140,60
899,140,60
900,140,60
901,140,60
902,140,60
903,140,60
904,140,60
905,140,60
906,140,60
907,140,60
908,140,60
909,140,60
910,140,60
911,140,60
912,140,60
913,140,60
914,140,60
915,140,60
916,140,60
917,140,60
918,140,60
919,140,60
920,140,60
921,140,60
922,140,60
923,140,60
924,140,60
925,140,60
926,140,60
927,140,60
928,140,60
929,140,60
930,140,60
931,140,60
932,140,60
933,140,60
934,140,60
935,140,60
936,140,60
937,140,60
938,140,60
939,140,60
940,140,60
941,140,60
942,140,60
943,140,60
944,140,60
945,140,60
946,140,60
947,140,60
948,140,60
949,140,60
950,140,60
951,140,60
952,140,60
953,140,60
954,140,60
955,140,60
956,140,60
957,140,60
958,140,60
959,140,60
960,140,60
961,140,60
962,140,60
963,140,60
964,140,60
965,140,60
966,140,60
967,140,60
968,140,60
969,140,60
970,140,60
971,140,60
972,140,60
973,140,60
974,140,60
975,140,60
976,140,60
977,140,60
978,140,60
979,140,60
980,140,60
981,140,60
982,140,60
983,140,60
984,140,60
985,140,60
986,140,60
987,140,60
988,140,60
989,140,60
990,140,60
991,140,60
992,140,60
993,140,60
994,140,60
995,140,60
996,140,60
997,140,60
998,140,60
999,140,60
1000,141,59
1001,141,59
1002,141,59
1003,141,59
1004,141,59
1005,141,59
1006,141,59
1007,141,59
1008,141,59
1009,141,59
1010,141,59
1011,141,59
1012,141,59
1013,141,59
1014,141,59
1015,141,59
1016,141,59
1017,141,59
1018,141,59
1019,141,59
1020,141,59
1021,141,59
1022,141,59
1023,141,59
1024,141,59
1025,141,59
1026,141,59
1027,141,59
1028,141,59
1029,141,59
1030,141,59
1031,141,59
1032,141,59
1033,141,59
1034,141,59
1035,141,59
1036,141,59
1037,141,59
1038,141,59
1039,141,59
1040,141,59
1041,141,59
1042,141,59
1043,141,59
1044,141,59
1045,141,59
1046,141,59
1047,141,59
1048,141,59
1049,141,59
1050,141,59
1051,141,59
1052,141,59
1053,141,59
1054,141,59
1055,141,59
1056,141,59
1057,141,59
1058,141,59
1059,141,59
1060,141,59
1061,141,59
1062,141,59
1063,141,59
1064,141,59
1065,141,59
1066,141,59
1067,141,59
1068,141,59
1069,141,59
1070,141,59
1071,141,59
1072,141,59
1073,141,59
1074,141,59
1075,141,59
1076,141,59
1077,141,59
1078,141,59
1079,141,59
1080,141,59
1081,141,59
1082,141,59
1083,141,59
1084,141,59
1085,141,59
1086,141,59
1087,141,59
1088,141,59
1089,141,59
1090,141,59
1091,141,59
1092,141,59
1093,141,59
1094,141,59
1095,141,59
1096,141,59
1097,141,59
1098,141,59
1099,141,59
1100,141,59
1101,141,59
1102,141,59
1103,141,59
1104,141,59
1105,141,59
1106,141,59
1107,141,59
1108,141,59
1109,141,59
1110,141,59
1111,141,59
1112,141,59
1113,141,59
1114,141,59
1115,141,59
1116,141,59
1117,141,59
1118,141,59
1119,141,59
1120,141,59
1121,141,59
1122,141,59
1123,141,59
1124,141,59
1125,141,59
1126,141,59
1127,141,59
1128,141,59
1129,141,59
1130,141,59
1131,141,59
1132,141,59
1133,141,59
1134,141,59
1135,141,59
1136,141,59
1137,141,59
1138,141,59
1139,141,59
1140,141,59
1141,141,59
1142,141,59
1143,141,59
1144,141,59
1145,141,59
1146,141,59
1147,141,59
1148,141,59
1149,141,59
1150,141,59
1151,141,59
1152,141,59
1153,141,59
1154,141,59
1155,141,59
1156,141,59
1157,141,59
1158,141,59
1159,141,59
1160,141,59
1161,141,59
1162,141,59
1163,141,59
1164,141,59
1165,141,59
1166,141,59
1167,141,59
1168,141,59
1169,141,59
1170,141,59
1171,141,59
1172,141,59
1173,141,59
1174,141,59
1175,141,59
1176,141,59
1177,141,59
1178,141,59
1179,141,59
1180,141,59
1181,141,59
1182,141,59
1183,141,59
1184,141,59
1185,141,59
1186,141,59
1187,141,59
1188,141,59
1189,141,59
1190,141,59
1191,141,59
1192,141,59
1193,141,59
1194,141,59
1195,141,59
1196,141,59
1197,141,59
1198,141,59
1199,141,59
1200,141,59
1201,141,59
1202,141,59
1203,141,59
1204,141,59
1205,141,59
1206,141,59
1207,141,59
1208,141,59
1209,141,59
1210,141,59
1211,141,59
1212,141,59
1213,141,59
1214,141,59
1215,141,59
1216,141,59
1217,141,59
1218,141,59
1219,141,59
1220,141,59
1221,141,59
1222,141,59
1223,141,59
1224,141,59
1225,141,59
1226,141,59
1227,141,59
1228,141,59
1229,141,59
1230,141,59
1231,141,59
1232,141,59
1233,141,59
1234,141,59
1235,141,59
1236,141,59
1237,141,59
1238,141,59
1239,141,59
1240,141,59
1241,141,59
1242,141,59
1243,141,59
1244,141,59
1245,141,59
1246,141,59
1247,141,59
1248,141,59
1249,141,59
1250,141,59
1251,141,59
1252,141,59
1253,141,59
1254,141,59
1255,141,59
1256,141,59
1257,141,59
1258,141,59
1259,141,59
1260,141,59
1261,141,59
1262,141,59
1263,141,59
1264,141,59
1265,141,59
1266,141,59
1267,141,59
1268,141,59
1269,141,59
1270,141,59
1271,141,59
1272,141,59
1273,141,59
1274,141,59
1275,141,59
1276,141,59
1277,141,59
1278,141,59
1279,141,59
1280,141,59
1281,141,59
1282,141,59
1283,141,59
1284,141,59
1285,141,59
1286,141,59
1287,141,59
1288,141,59
1289,141,59
1290,141,59
1291,141,59
1292,141,59
1293,141,59
1294,141,59
1295,141,59
1296,141,59
1297,141,59
1298,141,59
1299,141,59
1300,140,60
1301,140,60
1302,140,60
1303,140,60
1304,140,60
1305,140,60
1306,140,60
1307,140,60
1308,140,60
1309,140,60
1310,140,60
1311,140,60
1312,140,60
1313,140,60
1314,140,60
1315,140,60
1316,140,60
1317,140,60
1318,140,60
1319,140,60
1320,140,60
1321,140,60
1322,140,60
1323,140,60
1324,140,60
1325,140,60
1326,140,60
1327,140,60
1328,140,60
1329,140,60
1330,140,60
1331,140,60
1332,140,60
1333,140,60
1334,140,60
1335,140,60
1336,140,60
1337,140,60
1338,140,60
1339,140,60
1340,140,60
1341,140,60
1342,140,60
1343,140,60
1344,140,60
1345,140,60
1346,140,60
1347,140,60
1348,140,60
1349,140,60
1350,140,60
1351,140,60
1352,140,60
1353,140,60
1354,140,60
1355,140,60
1356,140,60
1357,140,60
1358,140,60
1359,140,60
1360,140,60
1361,140,60
1362,140,60
1363,140,60
1364,140,60
1365,140,60
1366,140,60
1367,140,60
1368,140,60
1369,140,60
1370,140,60
1371,140,60
1372,140,60
1373,140,60
1374,140,60
1375,140,60
1376,140,60
1377,140,60
1378,140,60
1379,140,60
1380,140,60
1381,140,60
1382,140,60
1383,140,60
1384,140,60
1385,140,60
1386,140,60
1387,140,60
1388,140,60
1389,140,60
1390,140,60
1391,140,60
1392,140,60
1393,140,60
1394,140,60
1395,140,60
1396,140,60
1397,140,60
1398,140,60
1399,140,60
1400,141,59
1401,141,59
1402,141,59
1403,141,59
1404,141,59
1405,141,59
1406,141,59
1407,141,59
1408,141,59
1409,141,59
1410,141,59
1411,141,59
1412,141,59
1413,141,59
1414,141,59
1415,141,59
1416,141,59
1417,141,59
1418,141,59
1419,141,59
1420,141,59
1421,141,59
1422,141,59
1423,141,59
1424,141,59
1425,141,59
1426,141,59
1427,141,59
1428,141,59
1429,141,59
1430,141,59
1431,141,59
1432,141,59
1433,141,59
1434,141,59
1435,141,59
1436,141,59
1437,141,59
1438,141,59
1439,141,59
1440,141,59
1441,141,59
1442,141,59
1443,141,59
1444,141,59
1445,141,59
1446,141,59
1447,141,59
1448,141,59
1449,141,59
1450,141,59
1451,141,59
1452,141,59
1453,141,59
1454,141,59
1455,141,59
1456,141,59
1457,141,59
1458,141,59
1459,141,59
1460,141,59
1461,141,59
1462,141,59
1463,141,59
1464,141,59
1465,141,59
1466,141,59
1467,141,59
1468,141,59
1469,141,59
1470,141,59
1471,141,59
1472,141,59
1473,141,59
1474,141,59
1475,141,59
1476,141,59
1477,141,59
1478,141,59
1479,141,59
1480,141,59
1481,141,59
1482,141,59
1483,141,59
1484,141,59
1485,141,59
1486,141,59
1487,141,59
1488,141,59
1489,141,59
1490,141,59
1491,141,59
1492,141,59
1493,141,59
1494,141,59
1495,141,59
1496,141,59
1497,141,59
1498,141,59
1499,141,59
1500,141,59
1501,141,59
1502,141,59
1503,141,59
1504,141,59
1505,141,59
1506,141,59
1507,141,59
1508,141,59
1509,141,59
1510,141,59
1511,141,59
1512,141,59
1513,141,59
1514,141,59
1515,141,59
1516,141,59
1517,141,59
1518,141,59
1519,141,59
1520,141,59
1521,141,59
1522,141,59
1523,141,59
1524,141,59
1525,141,59
1526,141,59
1527,141,59
1528,141,59
1529,141,59
1530,141,59
1531,141,59
1532,141,59
1533,141,59
1534,141,59
1535,141,59
1536,141,59
1537,141,59
1538,141,59
1539,141,59
1540,141,59
1541,141,59
1542,141,59
1543,141,59
1544,141,59
1545,141,59
1546,141,59
1547,141,59
1548,141,59
1549,141,59
1550,141,59
1551,141,59
1552,141,59
1553,141,59
1554,141,59
1555,141,59
1556,141,59
1557,141,59
1558,141,59
1559,141,59
1560,141,59
1561,141,59
1562,141,59
1563,141,59
1564,141,59
1565,141,59
1566,141,59
1567,141,59
1568,141,59
1569,141,59
1570,141,59
1571,141,59
1572,141,59
1573,141,59
1574,141,59
1575,141,59
1576,141,59
1577,141,59
1578,141,59
1579,141,59
1580,141,59
1581,141,59
1582,141,59
1583,141,59
1584,141,59
1585,141,59
1586,141,59
1587,141,59
1588,141,59
1589,141,59
1590,141,59
1591,141,59
1592,141,59
1593,141,59
1594,141,59
1595,141,59
1596,141,59
1597,141,59
1598,141,59
1599,141,59
1600,141,59
1601,141,59
1602,141,59
1603,141,59
1604,141,59
1605,141,59
1606,141,59
1607,141,59
1608,141,59
1609,141,59
1610,141,59
1611,141,59
1612,141,59
1613,141,59
1614,141,59
1615,141,59
1616,141,59
1617,141,59
1618,141,59
1619,141,59
1620,141,59
1621,141,59
1622,141,59
1623,141,59
1624,141,59
1625,141,59
1626,141,59
1627,141,59
1628,141,59
1629,141,59
1630,141,59
1631,141,59
1632,141,59
1633,141,59
1634,141,59
1635,141,59
1636,141,59
1637,141,59
1638,141,59
1639,141,59
1640,141,59
1641,141,59
1642,141,59
1643,141,59
1644,141,59
1645,141,59
1646,141,59
1647,141,59
1648,141,59
1649,141,59
1650,141,59
1651,141,59
1652,141,59
1653,141,59
1654,141,59
1655,141,59
1656,141,59
1657,141,59
1658,141,59
1659,141,59
1660,141,59
1661,141,59
1662,141,59
1663,141,59
1664,141,59
1665,141,59
1666,141,59
1667,141,59
1668,141,59
1669,141,59
1670,141,59
1671,141,59
1672,141,59
1673,141,59
1674,141,59
1675,141,59
1676,141,59
1677,141,59
1678,141,59
1679,141,59
1680,141,59
1681,141,59
1682,141,59
1683,141,59
1684,141,59
1685,141,59
1686,141,59
1687,141,59
1688,141,59
1689,141,59
1690,141,59
1691,141,59
1692,141,59
1693,141,59
1694,141,59
1695,141,59
1696,141,59
1697,141,59
1698,141,59
1699,141,59
1700,141,59
1701,141,59
1702,141,59
1703,141,59
1704,141,59
1705,141,59
1706,141,59
1707,141,59
1708,141,59
1709,141,59
1710,141,59
1711,141,59
1712,141,59
1713,141,59
1714,141,59
1715,141,59
1716,141,59
1717,141,59
1718,141,59
1719,141,59
1720,141,59
1721,141,59
1722,141,59
1723,141,59
1724,141,59
1725,141,59
1726,141,59
1727,141,59
1728,141,59
1729,141,59
1730,141,59
1731,141,59
1732,141,59
1733,141,59
1734,141,59
1735,141,59
1736,141,59
1737,141,59
1738,141,59
1739,141,59
1740,141,59
1741,141,59
1742,141,59
1743,141,59
1744,141,59
1745,141,59
1746,141,59
1747,141,59
1748,141,59
1749,141,59
1750,141,59
1751,141,59
1752,141,59
1753,141,59
1754,141,59
1755,141,59
1756,141,59
1757,141,59
1758,141,59
1759,141,59
1760,141,59
1761,141,59
1762,141,59
1763,141,59
1764,141,59
1765,141,59
1766,141,59
1767,141,59
1768,141,59
1769,141,59
1770,141,59
1771,141,59
1772,141,59
1773,141,59
1774,141,59
1775,141,59
1776,141,59
1777,141,59
1778,141,59
1779,141,59
1780,141,59
1781,141,59
1782,141,59
1783,141,59
1784,141,59
1785,141,59
1786,141,59
1787,141,59
1788,141,59
1789,141,59
1790,141,59
1791,141,59
1792,141,59
1793,141,59
1794,141,59
1795,141,59
1796,141,59
1797,141,59
1798,141,59
1799,141,59
1800,141,59
1801,141,59
1802,141,59
1803,141,59
1804,141,59
1805,141,59
1806,141,59
1807,141,59
1808,141,59
1809,141,59
1810,141,59
1811,141,59
1812,141,59
1813,141,59
1814,141,59
1815,141,59
1816,141,59
1817,141,59
1818,141,59
1819,141,59
1820,141,59
1821,141,59
1822,141,59
1823,141,59
1824,141,59
1825,141,59
1826,141,59
1827,141,59
1828,141,59
1829,141,59
1830,141,59
1831,141,59
1832,141,59
1833,141,59
1834,141,59
1835,141,59
1836,141,59
1837,141,59
1838,141,59
1839,141,59
1840,141,59
1841,141,59
1842,141,59
1843,141,59
1844,141,59
1845,141,59
1846,141,59
1847,141,59
1848,141,59
1849,141,59
1850,141,59
1851,141,59
1852,141,59
1853,141,59
1854,141,59
1855,141,59
1856,141,59
1857,141,59
1858,141,59
1859,141,59
1860,141,59
1861,141,59
1862,141,59
1863,141,59
1864,141,59
1865,141,59
1866,141,59
1867,141,59
1868,141,59
1869,141,59
1870,141,59
1871,141,59
1872,141,59
1873,141,59
1874,141,59
1875,141,59
1876,141,59
1877,141,59
1878,141,59
1879,141,59
1880,141,59
1881,141,59
1882,141,59
1883,141,59
1884,141,59
1885,141,59
1886,141,59
1887,141,59
1888,141,59
1889,141,59
1890,141,59
1891,141,59
1892,141,59
1893,141,59
1894,141,59
1895,141,59
1896,141,59
1897,141,59
1898,141,59
1899,141,59
1900,141,59
1901,141,59
1902,141,59
1903,141,59
1904,141,59
1905,141,59
1906,141,59
1907,141,59
1908,141,59
1909,141,59
1910,141,59
1911,141,59
1912,141,59
1913,141,59
1914,141,59
1915,141,59
1916,141,59
1917,141,59
1918,141,59
1919,141,59
1920,141,59
1921,141,59
1922,141,59
1923,141,59
1924,141,59
1925,141,59
1926,141,59
1927,141,59
1928,141,59
1929,141,59
1930,141,59
1931,141,59
1932,141,59
1933,141,59
1934,141,59
1935,141,59
1936,141,59
1937,141,59
1938,141,59
1939,141,59
1940,141,59
1941,141,59
1942,141,59
1943,141,59
1944,141,59
1945,141,59
1946,141,59
1947,141,59
1948,141,59
1949,141,59
1950,141,59
1951,141,59
1952,141,59
1953,141,59
1954,141,59
1955,141,59
1956,141,59
1957,141,59
1958,141,59
1959,141,59
1960,141,59
1961,141,59
1962,141,59
1963,141,59
1964,141,59
1965,141,59
1966,141,59
1967,141,59
1968,141,59
1969,141,59
1970,141,59
1971,141,59
1972,141,59
1973,141,59
1974,141,59
1975,141,59
1976,141,59
1977,141,59
1978,141,59
1979,141,59
1980,141,59
1981,141,59
1982,141,59
1983,141,59
1984,141,59
1985,141,59
1986,141,59
1987,141,59
1988,141,59
1989,141,59
1990,141,59
1991,141,59
1992,141,59
1993,141,59
1994,141,59
1995,141,59
1996,141,59
1997,141,59
1998,141,59
1999,141,59
2000,141,59
2001,141,59
2002,141,59
2003,141,59
2004,141,59
2005,141,59
2006,141,59
2007,141,59
2008,141,59
2009,141,59
2010,141,59
2011,141,59
2012,141,59
2013,141,59
2014,141,59
2015,141,59
2016,141,59
2017,141,59
2018,141,59
2019,141,59
2020,141,59
2021,141,59
2022,141,59
2023,141,59
2024,141,59
2025,141,59
2026,141,59
2027,141,59
2028,141,59
2029,141,59
2030,141,59
2031,141,59
2032,141,59
2033,141,59
2034,141,59
2035,141,59
2036,141,59
2037,141,59
2038,141,59
2039,141,59
2040,141,59
2041,141,59
2042,141,59
2043,141,59
2044,141,59
2045,141,59
2046,141,59
2047,141,59
2048,141,59
2049,141,59
2050,141,59
2051,141,59
2052,141,59
2053,141,59
2054,141,59
2055,141,59
2056,141,59
2057,141,59
2058,141,59
2059,141,59
2060,141,59
2061,141,59
2062,141,59
2063,141,59
2064,141,59
2065,141,59
2066,141,59
2067,141,59
2068,141,59
2069,141,59
2070,141,59
2071,141,59
2072,141,59
2073,141,59
2074,141,59
2075,141,59
2076,141,59
2077,141,59
2078,141,59
2079,141,59
2080,141,59
2081,141,59
2082,141,59
2083,141,59
2084,141,59
2085,141,59
2086,141,59
2087,141,59
2088,141,59
2089,141,59
2090,141,59
2091,141,59
2092,141,59
2093,141,59
2094,141,59
2095,141,59
2096,141,59
2097,141,59
2098,141,59
2099,141,59
2100,140,60
2101,140,60
2102,140,60
2103,140,60
2104,140,60
2105,140,60
2106,140,60
2107,140,60
2108,140,60
2109,140,60
2110,140,60
2111,140,60
2112,140,60
2113,140,60
2114,140,60
2115,140,60
2116,140,60
2117,140,60
2118,140,60
2119,140,60
2120,140,60
2121,140,60
2122,140,60
2123,140,60
2124,140,60
2125,140,60
2126,140,60
2127,140,60
2128,140,60
2129,140,60
2130,140,60
2131,140,60
2132,140,60
2133,140,60
2134,140,60
2135,140,60
2136,140,60
2137,140,60
2138,140,60
2139,140,60
